Uniprot_Id,Protein_Name,Gene_Name,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20
Q13148,"TAR DNA-binding protein 43, TDP-43",TARDBP,4844200,2094700,8021700,4955700,3691100,2875000,5318500,2777000,4031700,1990300,2175700,1423700,334190,744710,573180,445190,573180,445190,948470,493880
Q13151,"Heterogeneous nuclear ribonucleoprotein A0, hnRNP A0",HNRNPA0,333020,700110,3446700,895830,855530,581930,537790,346360,1401200,1550100,4707200,5176200,937950,943290,536220,724860,536220,724860,4692200,5783100
Q13153,"Serine/threonine-protein kinase PAK 1, EC 2.7.11.1 (Alpha-PAK) (p21-activated kinase 1, PAK-1) (p65-PAK)",PAK1,1151800,1345400,9713700,8633200,1051200,685120,486780,407010,671770,592250,1390800,5426000,356310,380970,226080,0,226080,0,354850,280630
Q13162,"Peroxiredoxin-4, EC 1.11.1.24 (Antioxidant enzyme AOE372, AOE37-2) (Peroxiredoxin IV, Prx-IV) (Thioredoxin peroxidase AO372) (Thioredoxin-dependent peroxide reductase A0372) (Thioredoxin-dependent peroxiredoxin 4)",PRDX4,4261000,3172000,7240100,7512900,4790300,4327300,4285600,4122700,22181000,3789400,4050200,3953700,2043200,2337800,2734800,1728100,2734800,1728100,2545000,2196600
Q13185,"Chromobox protein homolog 3 (HECH) (Heterochromatin protein 1 homolog gamma, HP1 gamma) (Modifier 2 protein)",CBX3,11259000,6941300,11947000,9558100,0,0,4024600,2503300,1302400,775980,3425800,8109400,695460,0,1177900,887670,1177900,887670,429870,0
Q13200,26S proteasome non-ATPase regulatory subunit 2 (26S proteasome regulatory subunit RPN1) (26S proteasome regulatory subunit S2) (26S proteasome subunit p97) (Protein 55.11) (Tumor necrosis factor type 1 receptor-associated protein 2),PSMD2,8605000,6431600,8838400,6959800,6328200,4806200,6162600,5172200,5222600,4335300,3943200,3866100,1106800,1100900,1331400,1170300,1334800,1170300,4245600,3628100
Q13228,"Methanethiol oxidase, MTO, EC 1.8.3.4 (56 kDa selenium-binding protein, SBP56, SP56) (Selenium-binding protein 1)",SELENBP1,65185000,66366000,117070000,88786000,32300000,25430000,46762000,37618000,81976000,67396000,118100000,108760000,53881000,58383000,52693000,46152000,52161000,46152000,59547000,45429000
Q13232,"Nucleoside diphosphate kinase 3, NDK 3, NDP kinase 3, EC 2.7.4.6 (DR-nm23) (Nucleoside diphosphate kinase C, NDPKC) (nm23-H3)",NME3,912910,0,3641100,1471200,746230,505620,1061800,898860,1880600,1424500,2047200,3557200,2200600,2381200,861210,939580,861210,939580,1642300,1036000
Q13242,"Serine/arginine-rich splicing factor 9 (Pre-mRNA-splicing factor SRp30C) (Splicing factor, arginine/serine-rich 9)",SRSF9,3659300,2415100,2796400,2055100,529270,0,888310,0,1093400,2053700,589640,1078800,0,0,302170,442840,302170,442840,523410,845290
Q13347,"Eukaryotic translation initiation factor 3 subunit I, eIF3i (Eukaryotic translation initiation factor 3 subunit 2) (TGF-beta receptor-interacting protein 1, TRIP-1) (eIF-3-beta) (eIF3 p36)",EIF3I,4444600,4379800,6617900,5245700,2297800,2131000,2144100,1627800,2083600,1878300,7912900,8281700,2414500,3939400,3907200,3332200,3907200,3332200,3523600,3886100
Q13404,"Ubiquitin-conjugating enzyme E2 variant 1, UEV-1 (CROC-1) (TRAF6-regulated IKK activator 1 beta Uev1A)",UBE2V1,9043200,5913100,17418000,15807000,6443800,5280400,6085900,5865200,3593800,5844800,15832000,10070000,5870800,8821400,5646400,5337400,5646400,5337400,11972000,12487000
Q13421,"Mesothelin (CAK1 antigen) (Pre-pro-megakaryocyte-potentiating factor) [Cleaved into: Megakaryocyte-potentiating factor, MPF; Mesothelin, cleaved form ]",MSLN,3474600,492270,11291000,4988300,6954900,6318100,4128800,2742800,7979600,7308300,234320,299630,330440,353710,89899,237690,89899,237690,129640,220290
Q13423,"NAD(P) transhydrogenase, mitochondrial, EC 7.1.1.1 (Nicotinamide nucleotide transhydrogenase) (Pyridine nucleotide transhydrogenase)",NNT,4914200,3337200,3541900,3173600,2419300,1751600,2289300,1534800,2202800,2635500,3893800,3753500,2703100,2578700,2718000,2474200,2718000,2474200,2576700,1960300
Q13510,"Acid ceramidase, AC, ACDase, Acid CDase, EC 3.5.1.23 (Acylsphingosine deacylase) (N-acylethanolamine hydrolase ASAH1, EC 3.5.1.-) (N-acylsphingosine amidohydrolase) (Putative 32 kDa heart protein, PHP32) [Cleaved into: Acid ceramidase subunit alpha; Acid ceramidase subunit beta ]",ASAH1,7114500,7434800,47781000,38452000,15899000,13224000,13277000,10465000,31390000,28007000,29498000,28428000,11853000,16094000,19720000,17934000,19720000,17934000,21668000,20997000
Q13564,"NEDD8-activating enzyme E1 regulatory subunit (Amyloid beta precursor protein-binding protein 1, 59 kDa, APP-BP1) (Amyloid protein-binding protein 1) (Proto-oncogene protein 1)",NAE1,6762000,5626200,4027800,3249800,2296700,808240,2468800,650600,2806100,1871300,823720,620110,375330,320790,240490,204110,240490,204110,1860200,615410
Q13630,"GDP-L-fucose synthase, EC 1.1.1.271 (GDP-4-keto-6-deoxy-D-mannose-3,5-epimerase-4-reductase) (Protein FX) (Red cell NADP(H)-binding protein) (Short-chain dehydrogenase/reductase family 4E member 1)",GFUS,7309800,5477200,10932000,7743000,5988400,4112300,5218200,3686600,1565700,1844200,13952000,9947900,2207800,1654300,1160300,1218300,1160300,1218300,3630200,787290
Q13740,CD166 antigen (Activated leukocyte cell adhesion molecule) (CD antigen CD166),ALCAM,26639000,24486000,32023000,25602000,6779600,4583400,17053000,14420000,17705000,12700000,25969000,25960000,11038000,11180000,14293000,12095000,14293000,12095000,11959000,10250000
Q13765,"Nascent polypeptide-associated complex subunit alpha, NAC-alpha (Alpha-NAC) (allergen Hom s 2)",NACA,1551400,1406700,10014000,8098600,4768600,4384400,4410200,3624100,4316600,4199600,3823100,4535600,3095600,3837800,4987200,3563300,4987200,3563300,6632600,5420700
Q13813,"Spectrin alpha chain, non-erythrocytic 1 (Alpha-II spectrin) (Fodrin alpha chain) (Spectrin, non-erythroid alpha subunit)",SPTAN1,16234000,14720000,21085000,17813000,5920400,4776700,6479200,5295800,9998200,9785300,13452000,12347000,6689600,7276700,6915200,6878500,7046600,6871500,10489000,7432500
Q13835,"Plakophilin-1 (Band 6 protein, B6P)",PKP1,4482400,3856500,2679100,4103600,1830400,1344900,3056600,2424800,11826000,3312100,6729900,0,2697100,0,1223300,1682300,1223300,1682300,0,0
Q13838,"Spliceosome RNA helicase DDX39B, EC 3.6.4.13 (56 kDa U2AF65-associated protein) (ATP-dependent RNA helicase p47) (DEAD box protein UAP56) (HLA-B-associated transcript 1 protein)",DDX39B,12843000,10368000,11075000,8506600,5563600,4085800,7671900,6115700,6063600,5492700,8532500,8241700,4198700,4072900,3187000,3348800,3187000,3345600,7723000,6502900
Q13867,"Bleomycin hydrolase, BH, BLM hydrolase, BMH, EC 3.4.22.40",BLMH,624230,0,1859800,1852900,3156800,2291700,1557200,1262100,4903000,4525500,1799000,1711600,1726000,1591200,1517600,1633200,1517600,1633200,3134300,0
Q13885,Tubulin beta-2A chain (Tubulin beta class IIa),TUBB2A,6025100,6138200,9489300,7936300,6179400,2402300,4362700,1509800,3833800,3061100,1680000,1039100,680570,362840,591350,114880,591350,114880,999930,807100
Q13938,Calcyphosin (Calcyphosine),CAPS,646009984,602889984,625760000,503169984,81383000,79598000,127660000,109360000,293489984,237180000,226290000,214270000,121290000,141130000,89595000,81105000,89595000,81105000,162820000,127680000
Q14011,Cold-inducible RNA-binding protein (A18 hnRNP) (Glycine-rich RNA-binding protein CIRP),CIRBP,2667700,7857100,12918000,13414000,1976300,295490,3033400,2532300,5058200,7702100,5424500,10481000,1506700,2084800,858950,868390,858950,868390,4812600,4183600
Q14019,Coactosin-like protein,COTL1,2142300,1701500,2057300,2391800,1549800,1142700,4238300,4430000,1494700,1639600,26191000,18921000,6088600,5050500,3363100,2746100,3363100,2746100,8500800,7841400
Q14103,"Heterogeneous nuclear ribonucleoprotein D0, hnRNP D0 (AU-rich element RNA-binding protein 1)",HNRNPD,26076000,23083000,41579000,37709000,16446000,14098000,25356000,18487000,18974000,15165000,14466000,13330000,3131900,3990900,3204900,3066100,3204900,3066100,7577900,6853300
Q14108,"Lysosome membrane protein 2 (85 kDa lysosomal membrane sialoglycoprotein, LGP85) (CD36 antigen-like 2) (Lysosome membrane protein II, LIMP II) (Scavenger receptor class B member 2) (CD antigen CD36)",SCARB2,2680500,3635300,11379000,6822200,1694900,1424400,2571200,3666000,3228300,2261000,14376000,10924000,8258300,6666300,6411300,4987800,6411300,4987800,4994200,0
Q14134,Tripartite motif-containing protein 29 (Ataxia telangiectasia group D-associated protein),TRIM29,1503300,1208100,2451200,922990,826490,702980,3067100,2206900,4853900,1366100,1469300,2042700,920120,794900,1269500,974760,1269500,974760,985070,693830
Q14152,"Eukaryotic translation initiation factor 3 subunit A, eIF3a (Eukaryotic translation initiation factor 3 subunit 10) (eIF-3-theta) (eIF3 p167) (eIF3 p180) (eIF3 p185)",EIF3A,41439000,20751000,38379000,29405000,10620000,8528000,14169000,14442000,9906300,8904700,29180000,20309000,6120000,2962100,7010900,3356700,7059700,3356700,22294000,7313400
Q14165,Malectin,MLEC,1526900,1747000,4040600,2616600,1889100,2103200,1888000,1462600,2850400,2374300,3008600,3565400,1432700,1467500,2263900,2021500,2263900,2021500,2577500,1863000
Q14203,"Dynactin subunit 1 (150 kDa dynein-associated polypeptide) (DAP-150, DP-150) (p135) (p150-glued)",DCTN1,5722400,3117400,7411000,4680600,5303600,5642900,1351000,767080,1384400,1462600,873360,2838500,454360,680090,548040,493310,341100,531210,2134800,0
Q14204,"Cytoplasmic dynein 1 heavy chain 1 (Cytoplasmic dynein heavy chain 1) (Dynein heavy chain, cytosolic)",DYNC1H1,11331000,9517400,12012000,9936300,6945200,5443700,5693800,5081500,7044200,4991600,4387700,3935500,1623500,1327700,1476200,1150100,1476400,1150100,4942500,4717000
Q14240,"Eukaryotic initiation factor 4A-II, eIF-4A-II, eIF4A-II, EC 3.6.4.13 (ATP-dependent RNA helicase eIF4A-2)",EIF4A2,8311600,6711400,6635200,5178300,2567300,1955000,0,0,3256800,0,6868200,6380400,3186900,2961000,2671700,1391600,2671700,1391600,0,1273900
Q14376,"UDP-glucose 4-epimerase, EC 5.1.3.2 (Galactowaldenase) (UDP-N-acetylgalactosamine 4-epimerase, UDP-GalNAc 4-epimerase) (UDP-N-acetylglucosamine 4-epimerase, UDP-GlcNAc 4-epimerase, EC 5.1.3.7) (UDP-galactose 4-epimerase)",GALE,1914600,1880200,5178200,2767200,7232600,4319400,2514600,2258400,1051800,1790500,1567500,1050900,0,348570,969860,1082300,969860,1082300,0,527120
Q14444,"Caprin-1 (Cell cycle-associated protein 1) (Cytoplasmic activation- and proliferation-associated protein 1) (GPI-anchored membrane protein 1) (GPI-anchored protein p137, GPI-p137, p137GPI) (Membrane component chromosome 11 surface marker 1) (RNA granule protein 105)",CAPRIN1,1655100,1769200,4756100,4839900,2909900,2397500,2471700,2425400,4269300,3151600,7516200,5353600,2618700,0,3393100,3292200,3393100,3292200,3463400,2855300
Q14508,WAP four-disulfide core domain protein 2 (Epididymal secretory protein E4) (Major epididymis-specific protein E4) (Putative protease inhibitor WAP5),WFDC2,3819600,8783800,6922900,6861200,0,1393000,11134000,16505000,1605400,1715100,8237400,9027600,4548800,6210100,2460000,2251200,2460000,2251200,6116000,5049000
Q14558,"Phosphoribosyl pyrophosphate synthase-associated protein 1, PRPP synthase-associated protein 1 (39 kDa phosphoribosypyrophosphate synthase-associated protein, PAP39)",PRPSAP1,4008100,2966500,3007000,0,0,0,2208300,2058300,1428900,1895700,3440400,2338100,1395400,1385500,1342800,0,1342800,0,1737700,0
Q14651,"Plastin-1 (Intestine-specific plastin, I-plastin)",PLS1,5063900,5268200,9696900,8189300,4919200,3728600,4304500,3324900,3075400,4244400,5365100,5367200,2479900,2725800,3218000,3009400,3218000,3009400,4067900,2506300
Q14677,"Clathrin interactor 1 (Clathrin-interacting protein localized in the trans-Golgi region, Clint) (Enthoprotin) (Epsin-4) (Epsin-related protein, EpsinR)",CLINT1,2739800,2756300,6164100,4985700,1871000,1527500,3100200,3598300,673580,739560,4361700,3765800,1378700,1380900,1807900,1926200,1807900,1926200,5406200,4392200
Q14683,"Structural maintenance of chromosomes protein 1A, SMC protein 1A, SMC-1-alpha, SMC-1A (Sb1.8)",SMC1A,1833700,2255500,5392700,4082200,1531800,1560800,1263700,1434800,2332600,2052900,8082600,12364000,3662400,4182500,3740900,3679200,3740900,3679200,0,0
Q14697,"Neutral alpha-glucosidase AB, EC 3.2.1.207 (Alpha-glucosidase 2) (Glucosidase II subunit alpha)",GANAB,14199000,11074000,19401000,13866000,7832900,5832700,7801800,7093300,6422400,3975200,11409000,10715000,5287900,5640900,6505400,6374000,6505400,6374000,5940200,5099900
Q14764,"Major vault protein, MVP (Lung resistance-related protein)",MVP,21962000,18370000,42983000,34290000,19471000,15302000,10588000,8369000,21657000,15168000,31716000,27334000,12201000,13695000,18870000,18503000,18870000,18471000,16519000,13859000
Q14847,"LIM and SH3 domain protein 1, LASP-1 (Metastatic lymph node gene 50 protein, MLN 50)",LASP1,3599100,3115800,8511900,5568500,2023200,1055200,852980,896490,3292000,1162800,3237200,2894100,1052600,96842,853420,798760,853420,798760,1343400,1267200
Q14894,"Ketimine reductase mu-crystallin, EC 1.5.1.25 (NADP-regulated thyroid-hormone-binding protein)",CRYM,8909400,8252400,56546000,32440000,18681000,13702000,8965500,7203700,12104000,12230000,18619000,21108000,2919700,3541200,3476800,3067200,3476800,3067200,8704000,5427100
Q14914,"Prostaglandin reductase 1, PRG-1 (15-oxoprostaglandin 13-reductase, EC 1.3.1.48) (Dithiolethione-inducible gene 1 protein, D3T-inducible gene 1 protein, DIG-1) (Leukotriene B4 12-hydroxydehydrogenase) (NAD(P)H-dependent alkenal/one oxidoreductase, EC 1.3.1.74)",PTGR1,9495900,10092000,14846000,12526000,3900400,1744700,9722800,7958800,5013900,4499800,5915700,4978300,2274300,2726900,1073800,995760,1073800,995760,5106700,4217200
Q14974,"Importin subunit beta-1 (Importin-90) (Karyopherin subunit beta-1) (Nuclear factor p97) (Pore targeting complex 97 kDa subunit, PTAC97)",KPNB1,11637000,10231000,11721000,10817000,6408700,4925600,9566200,6934700,7140000,3009600,10276000,9047500,2741100,2669300,3901000,3315400,3901000,3315400,6898100,5282800
Q14980,"Nuclear mitotic apparatus protein 1 (Nuclear matrix protein-22, NMP-22) (Nuclear mitotic apparatus protein, NuMA protein) (SP-H antigen)",NUMA1,11163000,15240000,6791400,5940600,7310300,6769500,8811700,5240600,0,0,14956000,7414100,6107600,5302300,6463500,6239200,6463500,6239200,0,0
Q15005,"Signal peptidase complex subunit 2 (Microsomal signal peptidase 25 kDa subunit, SPase 25 kDa subunit)",SPCS2,2283000,2053100,2562200,1710400,1778300,1191100,1509800,1461700,231470,1200900,2230400,2383900,1409300,1656200,1649300,2753500,1649300,2753500,1557400,1349400
Q15008,26S proteasome non-ATPase regulatory subunit 6 (26S proteasome regulatory subunit RPN7) (26S proteasome regulatory subunit S10) (Breast cancer-associated protein SGA-113M) (Phosphonoformate immuno-associated protein 4) (Proteasome regulatory particle subunit p44S10) (p42A),PSMD6,35248000,41680000,42001000,25914000,5505200,13526000,17067000,19584000,4059500,8232600,14781000,3997100,7978200,2859600,3079500,2320500,3079500,2320500,2431400,8378400
Q15019,"Septin-2 (Neural precursor cell expressed developmentally down-regulated protein 5, NEDD-5)",SEPTIN2,5863300,4377900,7941300,6503400,4050700,2844800,1588200,1300100,4157600,5539700,1415200,1079500,1033700,507700,947230,837160,995320,837160,2006000,1054100
Q15029,"116 kDa U5 small nuclear ribonucleoprotein component (Elongation factor Tu GTP-binding domain-containing protein 2) (SNU114 homolog, hSNU114) (U5 snRNP-specific protein, 116 kDa, U5-116 kDa)",EFTUD2,3781200,2268900,3965200,2151800,1434900,1423900,1924100,1201900,0,0,2661800,1725300,1204000,1387700,1491100,0,1491100,1243200,1373400,1226400
Q15046,"Lysine--tRNA ligase, EC 2.7.7.-, EC 6.1.1.6 (Lysyl-tRNA synthetase, LysRS)",KARS1,2643800,3221600,6104200,4972500,1635600,1911200,4511300,2996600,1653700,1248100,6127400,5578400,1524600,2100100,2039400,2177500,2039400,2177500,3779400,2357000
Q15056,"Eukaryotic translation initiation factor 4H, eIF-4H (Williams-Beuren syndrome chromosomal region 1 protein)",EIF4H,1179600,1511300,3570500,3836200,2001900,1753200,1471100,1264400,1426400,888820,1192200,2457200,1658800,667900,0,1067900,0,1067900,2284800,1687000
Q15084,"Protein disulfide-isomerase A6, EC 5.3.4.1 (Endoplasmic reticulum protein 5, ER protein 5, ERp5) (Protein disulfide isomerase P5) (Thioredoxin domain-containing protein 7)",PDIA6,11683000,12280000,20090000,16670000,12251000,10860000,8499700,8700700,9265700,8570100,17169000,15271000,10597000,9760900,12133000,10598000,12133000,10598000,8409600,6323600
Q15102,"Platelet-activating factor acetylhydrolase IB subunit alpha1, EC 3.1.1.47 (PAF acetylhydrolase 29 kDa subunit, PAF-AH 29 kDa subunit) (PAF-AH subunit gamma, PAFAH subunit gamma)",PAFAH1B3,6257400,5542900,3782400,3782100,1464800,839600,2024100,1114400,1844300,2036000,2335400,1550600,510920,514140,700840,645990,700840,645990,1043400,1050800
Q15149,"Plectin, PCN, PLTN (Hemidesmosomal protein 1, HD1) (Plectin-1)",PLEC,15395000,13162000,19731000,16285000,7833700,6243400,6442200,5247500,11425000,8650800,11650000,10762000,5877800,5446400,6347800,6072700,6376300,6091100,7766900,5898200
Q15181,"Inorganic pyrophosphatase, EC 3.6.1.1 (Pyrophosphate phospho-hydrolase, PPase)",PPA1,9015400,5037000,23785000,21761000,10051000,8272300,3761000,2908200,15978000,10427000,20601000,18609000,6662400,8115600,10532000,6953000,10362000,6953000,7000100,8495000
Q15185,"Prostaglandin E synthase 3, EC 5.3.99.3 (Cytosolic prostaglandin E2 synthase, cPGES) (Hsp90 co-chaperone) (Progesterone receptor complex p23) (Telomerase-binding protein p23)",PTGES3,9214300,8567700,12389000,11330000,0,1122500,6373300,5836700,5986400,5126100,9255000,9044600,3404500,3307400,2095200,2081000,2095200,2081000,6297100,5230900
Q15233,"Non-POU domain-containing octamer-binding protein, NonO protein (54 kDa nuclear RNA- and DNA-binding protein, p54(nrb), p54nrb) (55 kDa nuclear protein, NMT55) (DNA-binding p52/p100 complex, 52 kDa subunit)",NONO,6410200,7253500,4614300,2955900,1288700,1010200,3444700,4272500,1353700,898940,3578100,1777800,1159800,1342100,1015900,1559500,1015900,1559500,4504600,2231100
Q15257,"Serine/threonine-protein phosphatase 2A activator, EC 5.2.1.8 (PP2A, subunit B', PR53 isoform) (Phosphotyrosyl phosphatase activator, PTPA) (Serine/threonine-protein phosphatase 2A regulatory subunit 4) (Serine/threonine-protein phosphatase 2A regulatory subunit B')",PTPA,3664200,3855700,7226600,4040600,4292600,2340500,5095700,3719100,3393300,4610600,4067700,4191900,1230100,1420900,1175600,1088900,1175600,1088900,4818500,3198400
Q15293,Reticulocalbin-1,RCN1,1183400,996030,3818700,2876300,1294100,576790,2540100,2268400,1606000,1256900,5804900,7938000,2350800,2185000,3342700,4119500,3342700,4119500,1061400,917570
Q15363,"Transmembrane emp24 domain-containing protein 2 (Membrane protein p24A) (p24) (p24 family protein beta-1, p24beta1)",TMED2,682850,686310,4310000,4257900,614020,492520,1323900,1133100,2554600,3020400,6202700,5846100,1784200,2581200,1936600,3190100,1936600,3190100,3840200,4422600
Q15365,"Poly(rC)-binding protein 1 (Alpha-CP1) (Heterogeneous nuclear ribonucleoprotein E1, hnRNP E1) (Nucleic acid-binding protein SUB2.3)",PCBP1,25153000,20951000,31500000,24281000,12917000,9647700,18654000,17055000,17863000,16820000,19125000,19541000,6764800,6408200,4999600,4751400,4999600,4751400,13351000,9695100
Q15366,"Poly(rC)-binding protein 2 (Alpha-CP2) (Heterogeneous nuclear ribonucleoprotein E2, hnRNP E2)",PCBP2,10962000,9252700,12157000,11441000,2578400,2559800,6035400,6360400,23446000,9762100,5117700,5506600,2807900,1993100,1128800,1375900,1128800,1375900,2968500,2950400
Q15370,"Elongin-B, EloB (Elongin 18 kDa subunit) (RNA polymerase II transcription factor SIII subunit B) (SIII p18) (Transcription elongation factor B polypeptide 2)",ELOB,4267800,1268300,7437200,5033700,0,0,1944100,1061500,1063400,1198700,1508800,3106500,539910,680180,528360,438320,528360,438320,891520,730560
Q15393,"Splicing factor 3B subunit 3 (Pre-mRNA-splicing factor SF3b 130 kDa subunit, SF3b130) (STAF130) (Spliceosome-associated protein 130, SAP 130)",SF3B3,4158700,5289200,5775900,4047600,1579600,1968700,3627600,3099100,4569000,4368900,3778100,3244500,2393800,2310300,2184400,2327800,2184400,2327800,4852900,3156800
Q15437,"Protein transport protein Sec23B, hSec23B (SEC23-related protein B)",SEC23B,1977900,3388000,5260000,3918800,4204300,3476000,3400300,1389900,1652500,1513700,1108500,1316700,576040,622410,644100,627570,644100,627570,1092500,694780
Q15459,"Splicing factor 3A subunit 1 (SF3a120) (Spliceosome-associated protein 114, SAP 114)",SF3A1,1945000,964770,1926800,2350500,1097000,928260,2003500,1587600,3042400,1485100,1911800,2969200,1143800,1336600,0,0,0,0,1526500,1144700
Q15631,"Translin, EC 3.1.-.- (Component 3 of promoter of RISC, C3PO)",TSN,2171000,1490400,5391200,4644200,3221400,1447200,1769200,1269100,4035200,4788900,3197400,2673600,921180,1125400,1135600,1277500,1135600,1277500,6796900,1414800
Q15717,"ELAV-like protein 1 (Hu-antigen R, HuR)",ELAVL1,7292000,2128800,14179000,9609700,1850400,1278000,4567500,3453600,1407400,1343700,7763200,5515500,756490,886560,552030,101600,0,0,0,203690
Q15773,Myeloid leukemia factor 2 (Myelodysplasia-myeloid leukemia factor 2),MLF2,4208900,1570400,10828000,8950000,344400,0,0,0,1514100,1255700,1409100,1300600,3044600,3362300,1700900,2562800,1700900,2562800,0,310220
Q15843,"NEDD8 (Neddylin) (Neural precursor cell expressed developmentally down-regulated protein 8, NEDD-8) (Ubiquitin-like protein Nedd8)",NEDD8,1537300,1339800,6471800,4439400,1175200,1029700,3140200,3345300,1873100,959770,2284200,2463400,911890,1128400,634380,636060,634380,636060,1987400,1516600
Q16181,Septin-7 (CDC10 protein homolog),SEPTIN7,10702000,6759900,7819100,6380000,4713000,3695700,3527600,3229200,2821100,3295700,2970000,2304800,703750,1195000,904030,985500,904030,985500,1191500,969260
Q16222,"UDP-N-acetylhexosamine pyrophosphorylase (Antigen X, AGX) (Sperm-associated antigen 2) [Includes: UDP-N-acetylgalactosamine pyrophosphorylase, EC 2.7.7.83 (AGX-1); UDP-N-acetylglucosamine pyrophosphorylase, EC 2.7.7.23 (AGX-2) ]",UAP1,2593900,1479000,6644800,5882800,3083400,2642400,844920,1165100,1444400,1089300,4171100,5282100,1100500,944580,676670,804630,676670,804630,3249000,3142400
Q16378,Proline-rich protein 4 (Lacrimal proline-rich protein) (Nasopharyngeal carcinoma-associated proline-rich protein 4),PRR4,5123600,4907400,0,0,9328200,6544400,2953000,3773300,22592000,20469000,129760,495570,365660,447980,322830,259080,322830,259080,3082000,1767900
Q16531,"DNA damage-binding protein 1 (DDB p127 subunit) (DNA damage-binding protein a, DDBa) (Damage-specific DNA-binding protein 1) (HBV X-associated protein 1, XAP-1) (UV-damaged DNA-binding factor) (UV-damaged DNA-binding protein 1, UV-DDB 1) (XPE-binding factor, XPE-BF) (Xeroderma pigmentosum group E-complementing protein, XPCe)",DDB1,6192500,5354700,7891100,5759900,1973700,1257500,3262800,2464000,1356400,2232000,8660800,6968700,4350900,4241600,3681800,3430500,3681800,3430500,3952200,3942700
Q16543,"Hsp90 co-chaperone Cdc37 (Hsp90 chaperone protein kinase-targeting subunit) (p50Cdc37) [Cleaved into: Hsp90 co-chaperone Cdc37, N-terminally processed ]",CDC37,2139500,2536600,5980300,2338800,4021200,4376700,1730000,1687100,1958800,1493400,6054700,9599500,1810300,1451100,736770,815180,736770,815180,957580,1395300
Q16563,Synaptophysin-like protein 1 (Pantophysin),SYPL1,0,494090,1741500,2086800,2674500,2087100,614280,0,3899600,4024300,1329600,90633,1856900,1598700,0,969760,0,969760,1424700,829800
Q16629,"Serine/arginine-rich splicing factor 7 (Splicing factor 9G8) (Splicing factor, arginine/serine-rich 7)",SRSF7,9490300,9220200,4393700,3553200,0,0,5932100,6778900,5526600,5096000,7211700,5654900,3653300,1743100,9458800,8598100,9458800,8598100,5999500,4930100
Q16658,Fascin (55 kDa actin-bundling protein) (Singed-like protein) (p55),FSCN1,1653600,1667900,1556200,1821700,0,0,1978000,1551700,5077900,2599700,2799000,0,1241600,1140700,1183100,984070,1183100,984070,2949400,1552100
Q16666,"Gamma-interferon-inducible protein 16, Ifi-16 (Interferon-inducible myeloid differentiation transcriptional activator)",IFI16,1738900,1102700,4038900,3419500,1758600,677350,1192200,1005900,1228700,1111100,5712500,3518500,1212300,1576100,1445600,794710,1445600,794710,4062000,3657700
Q16698,"2,4-dienoyl-CoA reductase [(3E)-enoyl-CoA-producing], mitochondrial, EC 1.3.1.124 (2,4-dienoyl-CoA reductase [NADPH], 4-enoyl-CoA reductase [NADPH]) (Short chain dehydrogenase/reductase family 18C member 1)",DECR1,13980000,10289000,29915000,23046000,10306000,7139000,5235500,3614300,17972000,15763000,21879000,21064000,12591000,12181000,13452000,11671000,13452000,11671000,12449000,8861200
Q16718,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5 (Complex I subunit B13) (Complex I-13kD-B, CI-13kD-B) (NADH-ubiquinone oxidoreductase 13 kDa-B subunit)",NDUFA5,736600,732720,1481200,1064900,987730,789650,1249000,1277500,1514400,1106600,3794400,2064200,902450,0,2712100,1075500,2712100,1075500,1242400,938540
Q16762,"Thiosulfate sulfurtransferase, EC 2.8.1.1 (Rhodanese)",TST,5027900,5063700,9412100,5252800,943030,1035700,5338300,4409700,3045700,1103500,10734000,8965200,2200500,2393700,5815000,5123200,5839500,5123200,1186900,4344900
Q16775,"Hydroxyacylglutathione hydrolase, mitochondrial, EC 3.1.2.6 (Glyoxalase II, Glx II)",HAGH,4034600,3352400,6456500,5040300,0,2693300,2233900,1051900,1669900,1775200,9961400,9328100,3057000,3011000,2343100,3288900,2343100,3288900,1430700,1801800
Q16795,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial (Complex I-39kD, CI-39kD) (NADH-ubiquinone oxidoreductase 39 kDa subunit)",NDUFA9,851020,615050,3264000,1414300,0,0,2259000,1879300,3132000,3426300,3030200,2871700,588100,440310,1225300,1810600,1225300,1810600,1718600,1862500
Q16836,"Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial, HCDH, EC 1.1.1.35 (Medium and short-chain L-3-hydroxyacyl-coenzyme A dehydrogenase) (Short-chain 3-hydroxyacyl-CoA dehydrogenase)",HADH,6164200,5452300,8536100,6181600,2991800,3269600,3806200,3765900,3295500,5031200,6794000,5549600,2771900,2861300,3063800,2594600,3063800,2594600,1908400,2590700
Q16851,"UTP--glucose-1-phosphate uridylyltransferase, EC 2.7.7.9 (UDP-glucose pyrophosphorylase, UDPGP, UGPase)",UGP2,18993000,15030000,37638000,29109000,15211000,10941000,14744000,13654000,10949000,9481600,23398000,22319000,7769800,8412600,10607000,8942900,10607000,8942900,13467000,10781000
