Uniprot_Id,Protein_Name,Gene_Name,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30
P30101,Protein disulfide-isomerase A3 (EC 5.3.4.1) (58 kDa glucose-regulated protein) (58 kDa microsomal protein) (p58) (Disulfide isomerase ER-60) (Endoplasmic reticulum resident protein 57) (ER protein 57) (ERp57) (Endoplasmic reticulum resident protein 60) (ER protein 60) (ERp60),PDIA3 ERP57 ERP60 GRP58,0.560790543,0.596414813,0.576857629,0.640166054,0.673435298,0.634694307,0.60904706,0.547762515,0.576486573,0.579924814,0.585419544,0.568556829,0.53985227,0.694889,0.603788305,0.573395325,0.579334875,0.635516239,0.578908808,0.532272425,0.499144817,0.539418902,0.537152075,0.536219208,0.602519811,0.652576347,0.552354996,0.488688873,0.459266264,0.585826113
P30153,Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform (Medium tumor antigen-associated 61 kDa protein) (PP2A subunit A isoform PR65-alpha) (PP2A subunit A isoform R1-alpha),PPP2R1A,0.626721708,0.600842551,0.575435842,0.638574256,0.605313725,0.618128595,0.594368737,0.553782009,0.573127612,0.520611338,0.540957265,0.591946912,0.587255782,0.542622287,0.577883218,0.544769134,0.596170167,0.610974816,0.564097142,0.559838634,0.541196062,0.601247543,0.550896037,0.570555528,0.577426202,0.630653308,0.613571627,0.546404841,0.559385482,0.573743868
P30711,Glutathione S-transferase theta-1 (EC 2.5.1.18) (GST class-theta-1) (Glutathione transferase T1-1),GSTT1,0.654233404,0.576782104,0.608729273,0.480963492,0.630373398,0.625367275,0.476173121,0.484548762,0.554515157,0.499907423,0.568776791,0.59920827,0.573419761,0.610820445,0.497793931,0.567309079,0.524264853,0.740811399,0.533309257,0.574982685,0.594328869,0.51625504,0.591246416,0.600207433,0.580783752,0.608963516,0.565260453,0.541876224,0.58188771,0.549907145
P31025,Lipocalin-1 (Tear lipocalin) (Tlc) (Tear prealbumin) (TP) (von Ebner gland protein) (VEG protein),LCN1 VEGP,0.427631135,0.632197023,0.594476676,0.721731019,0.45300424,0.589900219,0.603793408,0.548957453,0.429123905,0.392332535,0.650933603,0.564916203,0.48192038,0.346822346,0.503576703,0.549261894,0.686748961,0.608984373,0.577883218,0.543552595,0.593249595,0.655945347,0.397732344,0.556590235,0.550667825,0.61179953,0.658123143,0.560336117,0.55860435,0.53266942
P31946,"14-3-3 protein beta/alpha (Protein 1054) (Protein kinase C inhibitor protein 1) (KCIP-1) [Cleaved into: 14-3-3 protein beta/alpha, N-terminally processed]",YWHAB,0.552542307,0.584942573,0.572418856,0.58559441,0.617894361,0.60604953,0.587052497,0.570156095,0.560606799,0.589250041,0.575165433,0.579437029,0.500820501,0.553398507,0.54651937,0.613938368,0.643413167,0.629614069,0.566347462,0.560427079,0.560330831,0.580601004,0.590698835,0.57249934,0.612772429,0.601897388,0.574332631,0.545710141,0.583596151,0.571730417
P31947,14-3-3 protein sigma (Epithelial cell marker protein 1) (Stratifin),SFN HME1,0.613600584,0.559409663,0.53742236,0.572364343,0.616151925,0.608184263,0.505151035,0.550994775,0.565775196,0.566962127,0.547952565,0.54464343,0.562700378,0.559139004,0.557351881,0.597870121,0.660997333,0.602575196,0.595239043,0.581150037,0.606853291,0.564168421,0.592020514,0.594925487,0.577883218,0.627727924,0.577805638,0.567164001,0.600046341,0.595339025
P31949,"Protein S100-A11 (Calgizzarin) (Metastatic lymph node gene 70 protein) (MLN 70) (Protein S100-C) (S100 calcium-binding protein A11) [Cleaved into: Protein S100-A11, N-terminally processed]",S100A11 MLN70 S100C,0.578831892,0.538274121,0.599179064,0.632605956,0.585382455,0.610493862,0.595539862,0.53258233,0.514931951,0.564643069,0.556985146,0.603664011,0.554385597,0.586755495,0.610292901,0.578141306,0.622945559,0.610255315,0.53542864,0.547137064,0.555691595,0.583215861,0.587288348,0.57762513,0.593535479,0.562174452,0.549097719,0.493890957,0.518414997,0.516152652
P32119,Peroxiredoxin-2 (EC 1.11.1.24) (Natural killer cell-enhancing factor B) (NKEF-B) (PRP) (Thiol-specific antioxidant protein) (TSA) (Thioredoxin peroxidase 1) (Thioredoxin-dependent peroxide reductase 1) (Thioredoxin-dependent peroxiredoxin 2),PRDX2 NKEFB TDPX1,0.607019279,0.619161652,0.615707231,0.563697009,0.587522665,0.600317455,0.612709079,0.57493929,0.591464968,0.537477164,0.598338878,0.617615198,0.572800491,0.566208358,0.569625689,0.602286408,0.611469627,0.57800747,0.573044017,0.564953721,0.568834707,0.56453761,0.575705961,0.577758966,0.553743302,0.596008494,0.584063929,0.533968064,0.572141269,0.592267816
P34059,N-acetylgalactosamine-6-sulfatase (EC 3.1.6.4) (Chondroitinsulfatase) (Chondroitinase) (Galactose-6-sulfate sulfatase) (GalN6S) (N-acetylgalactosamine-6-sulfate sulfatase) (GalNAc6S sulfatase),GALNS,0.619376179,0.605073019,0.587524117,0.62962162,0.570831082,0.672590921,0.539632765,0.548921194,0.573977175,0.588294356,0.585872865,0.639705761,0.609549587,0.580940438,0.568295823,0.560478606,0.590082842,0.629596479,0.528450723,0.534531659,0.554692474,0.529783355,0.538374975,0.577883218,0.615845838,0.621379814,0.570626138,0.49420696,0.577971916,0.541478917
P34096,Ribonuclease 4 (RNase 4) (EC 3.1.27.-),RNASE4 RNS4,0.590740197,0.57024525,0.63254605,0.605318413,0.600813303,0.623994837,0.600033023,0.573560027,0.552631545,0.526242435,0.586028484,0.617112464,0.573096954,0.581516986,0.576376467,0.590584457,0.579389969,0.609765275,0.566883095,0.555617334,0.573973067,0.593041623,0.56490402,0.549489767,0.540809283,0.589149934,0.551824299,0.553880042,0.605700338,0.407959406
P34913,Bifunctional epoxide hydrolase 2 [Includes: Cytosolic epoxide hydrolase 2 (CEH) (EC 3.3.2.10) (Epoxide hydratase) (Soluble epoxide hydrolase) (SEH); Lipid-phosphate phosphatase (EC 3.1.3.76)],EPHX2,0.617924356,0.548902317,0.593463459,0.51676657,0.586760307,0.694538189,0.593731794,0.558136419,0.562801854,0.503420091,0.625115556,0.606424172,0.550867536,0.581037081,0.600765344,0.52167634,0.579507874,0.571388122,0.573691291,0.595587654,0.559201525,0.597476538,0.591035913,0.60928876,0.571342404,0.570396842,0.559296695,0.548330228,0.576258563,0.542289378
P35080,Profilin-2 (Profilin II),PFN2,0.597362699,0.580062715,0.610966892,0.589562891,0.609250427,0.621199389,0.59593332,0.554750928,0.568639924,0.569208915,0.519389185,0.524318287,0.546237139,0.552805706,0.506650318,0.593787469,0.630032793,0.602466709,0.571575475,0.563960366,0.549488771,0.569506042,0.571101367,0.579589353,0.576177083,0.593811199,0.553494383,0.557964146,0.584632544,0.586946167
P35237,Serpin B6 (Cytoplasmic antiproteinase) (CAP) (Peptidase inhibitor 6) (PI-6) (Placental thrombin inhibitor),SERPINB6 PI6 PTI,0.571282705,0.5611594,0.578812932,0.613957535,0.628200705,0.613887588,0.57866914,0.55366427,0.60903424,0.552879095,0.584203158,0.597574239,0.538108382,0.652348793,0.613733922,0.54973375,0.563965303,0.567960543,0.604357874,0.577883218,0.59855133,0.600436065,0.563190998,0.564977161,0.575642943,0.580292758,0.531898009,0.543034747,0.560188034,0.572319238
P35475,Alpha-L-iduronidase (EC 3.2.1.76),IDUA,0.583242454,0.652473502,0.566674127,0.55825783,0.53259573,0.639090582,0.588404877,0.534155376,0.552379348,0.635444011,0.558259704,0.57020064,0.54968883,0.576923215,0.62173245,0.569077113,0.577883218,0.614034368,0.594448557,0.545042946,0.569434768,0.611944689,0.505343284,0.762933988,0.533455746,0.593140225,0.577007935,0.60937916,0.582735322,0.57961437
P35579,"Myosin-9 (Cellular myosin heavy chain, type A) (Myosin heavy chain 9) (Myosin heavy chain, non-muscle IIa) (Non-muscle myosin heavy chain A) (NMMHC-A) (Non-muscle myosin heavy chain IIa) (NMMHC II-a) (NMMHC-IIA)",MYH9,0.588376956,0.584825125,0.594145664,0.620938522,0.573426108,0.614595889,0.586209532,0.530432329,0.559295201,0.582820494,0.604167658,0.590696055,0.573010496,0.582892597,0.537530682,0.529878816,0.582340328,0.568085542,0.555087218,0.512352979,0.487789195,0.553406763,0.527778433,0.505112577,0.666438836,0.585784211,0.584071729,0.50059751,0.567373149,0.581332831
P36873,Serine/threonine-protein phosphatase PP1-gamma catalytic subunit (PP-1G) (EC 3.1.3.16) (Protein phosphatase 1C catalytic subunit),PPP1CC,0.633185565,0.58496257,0.575250231,0.692167522,0.626912547,0.646405344,0.567996885,0.584863417,0.568424561,0.556032804,0.569116492,0.595894115,0.580011479,0.524742488,0.571829747,0.552404987,0.567546341,0.575754957,0.586835937,0.559037374,0.573495593,0.577901786,0.565079466,0.550845092,0.598359331,0.630389785,0.555365635,0.534793266,0.52216891,0.572605623
P39060,Collagen alpha-1(XVIII) chain [Cleaved into: Endostatin; Non-collagenous domain 1 (NC1)],COL18A1,0.553055496,0.63527068,0.657704295,0.652396835,0.639956837,0.674457817,0.612589059,0.567889601,0.57090609,0.617751565,0.627593507,0.616081066,0.531745255,0.626887489,0.619158789,0.590374908,0.50919722,0.580869588,0.544914918,0.574896849,0.553448457,0.535835582,0.549313905,0.574170917,0.549866673,0.632325051,0.5640735,0.514786955,0.549855056,0.615848576
P40189,Interleukin-6 receptor subunit beta (IL-6 receptor subunit beta) (IL-6R subunit beta) (IL-6R-beta) (IL-6RB) (CDw130) (Interleukin-6 signal transducer) (Membrane glycoprotein 130) (gp130) (Oncostatin-M receptor subunit alpha) (CD antigen CD130),IL6ST,0.577883218,0.550307758,0.607498324,0.594273567,0.56041397,0.629139629,0.563610676,0.568311478,0.557625233,0.597928949,0.580230197,0.591596687,0.579646066,0.509855197,0.580499859,0.577015983,0.547607895,0.550160729,0.563261608,0.583350568,0.583598325,0.573865244,0.563778,0.537210447,0.540727679,0.586043046,0.548546819,0.53840245,0.598288223,0.53628239
P40227,T-complex protein 1 subunit zeta (TCP-1-zeta) (Acute morphine dependence-related protein 2) (CCT-zeta-1) (HTR3) (Tcp20),CCT6A CCT6 CCTZ,0.601820804,0.542031768,0.543738359,0.677862371,0.632995971,0.573425901,0.565019892,0.560357705,0.570313661,0.552308876,0.597566356,0.599370817,0.609240429,0.609263246,0.632834921,0.564910367,0.590745134,0.567988173,0.591908749,0.547555041,0.54946828,0.562974023,0.577883218,0.555856919,0.59025385,0.644499368,0.566011338,0.541554047,0.55449835,0.57486549
P40925,"Malate dehydrogenase, cytoplasmic (EC 1.1.1.37) (Aromatic alpha-keto acid reductase) (KAR) (EC 1.1.1.96) (Cytosolic malate dehydrogenase)",MDH1 MDHA,0.57387769,0.550069127,0.593675497,0.563615903,0.609016484,0.597542875,0.541777704,0.572623219,0.577714285,0.54687018,0.561487476,0.627563305,0.578052152,0.545545763,0.559733175,0.597671151,0.576517231,0.593303528,0.579210208,0.566528095,0.586931439,0.588801239,0.579755756,0.582457113,0.584738874,0.60397404,0.564012266,0.544906206,0.549025906,0.609661932
P40926,"Malate dehydrogenase, mitochondrial (EC 1.1.1.37)",MDH2,0.54383942,0.575008697,0.562198307,0.650274299,0.655498786,0.600098531,0.61073129,0.50685829,0.577883218,0.571506438,0.639835116,0.566970756,0.546360145,0.736004557,0.637723034,0.60717921,0.509820763,0.591799059,0.577849401,0.550185028,0.527661908,0.563483994,0.553024376,0.533653715,0.537185638,0.662603942,0.500055322,0.501979801,0.49932309,0.538762185
P41222,Prostaglandin-H2 D-isomerase (EC 5.3.99.2) (Beta-trace protein) (Cerebrin-28) (Glutathione-independent PGD synthase) (Lipocalin-type prostaglandin-D synthase) (L-PGDS) (Prostaglandin-D2 synthase) (PGD2 synthase) (PGDS) (PGDS2),PTGDS PDS,0.526522096,0.64587946,0.591092128,0.656534208,0.666188963,0.656532216,0.63011,0.55996691,0.573638478,0.567185408,0.624671608,0.705690568,0.578805548,0.665442204,0.657150615,0.555419982,0.529298875,0.628575079,0.611457139,0.519507048,0.512275441,0.560888659,0.492912247,0.642900807,0.562271904,0.613199907,0.558274922,0.527583737,0.534616873,0.576960889
P41271,Neuroblastoma suppressor of tumorigenicity 1 (DAN domain family member 1) (Protein N03) (Zinc finger protein DAN),NBL1 DAN DAND1,0.650338396,0.599005608,0.605923619,0.599140232,0.624667584,0.465240165,0.586049891,0.611360102,0.572172965,0.561293112,0.387855926,0.477446012,0.238063764,0.443333595,0.324844877,0.613028941,0.5492172,0.643401011,0.561983946,0.584865035,0.60684404,0.583593471,0.597271262,0.648147822,0.529076216,0.645827229,0.536541559,0.540333515,0.664062651,0.556535846
P42702,Leukemia inhibitory factor receptor (LIF receptor) (LIF-R) (CD antigen CD118),LIFR,0.649785587,0.644910334,0.548014214,0.579076787,0.66763535,0.692484811,0.585136647,0.577883218,0.531817193,0.572363292,0.524838819,0.499186677,0.556915668,0.607863323,0.555806305,0.585639797,0.579856699,0.561193502,0.576226493,0.576221432,0.594844671,0.531300768,0.569897551,0.597186173,0.500909863,0.665909924,0.598789961,0.519396611,0.614478108,0.554461227
P42785,Lysosomal Pro-X carboxypeptidase (EC 3.4.16.2) (Angiotensinase C) (Lysosomal carboxypeptidase C) (Proline carboxypeptidase) (Prolylcarboxypeptidase) (PRCP),PRCP PCP,0.582048885,0.628146357,0.647072614,0.623989486,0.660718294,0.650674561,0.678605147,0.569555951,0.610363138,0.565652147,0.494549142,0.553406224,0.490150403,0.568260325,0.650989195,0.554548432,0.605570941,0.596408051,0.575759355,0.551011702,0.525639842,0.595490534,0.53534463,0.481735433,0.55866556,0.606109188,0.577883218,0.589506262,0.51662033,0.581372944
P43251,Biotinidase (Biotinase) (EC 3.5.1.12),BTD,0.605995432,0.564793043,0.60483107,0.560833897,0.621389356,0.64087452,0.600142921,0.573730744,0.549374476,0.570169786,0.584902497,0.6146029,0.441094773,0.628620798,0.578892586,0.601241983,0.560424424,0.595592259,0.53708076,0.544346967,0.584292147,0.57687385,0.547468002,0.5969843,0.535294431,0.614675667,0.597613319,0.50046272,0.5551587,0.507276641
P43490,Nicotinamide phosphoribosyltransferase (NAmPRTase) (Nampt) (EC 2.4.2.12) (Pre-B-cell colony-enhancing factor 1) (Pre-B cell-enhancing factor) (Visfatin),NAMPT PBEF PBEF1,0.588535227,0.566036313,0.62191217,0.584546376,0.567657525,0.627390721,0.590211368,0.55503536,0.562862756,0.55493239,0.577883218,0.585146189,0.570852972,0.566197447,0.549442431,0.535812184,0.556574138,0.559609379,0.57168919,0.54592661,0.564034005,0.588823476,0.570404157,0.578649045,0.607884564,0.592268189,0.55752865,0.534603384,0.596073918,0.56560774
P45877,Peptidyl-prolyl cis-trans isomerase C (PPIase C) (EC 5.2.1.8) (Cyclophilin C) (Rotamase C),PPIC CYPC,0.516089219,0.615682629,0.578705233,0.590768118,0.56042011,0.617222611,0.608130497,0.568787453,0.632056301,0.572145086,0.586923838,0.571008463,0.584510487,0.574917177,0.597750077,0.530382587,0.569380296,0.629521637,0.557103756,0.577883218,0.563566202,0.561671594,0.521784661,0.485286352,0.580311759,0.595743104,0.59341662,0.56084671,0.559513482,0.51851638
P47895,Aldehyde dehydrogenase family 1 member A3 (EC 1.2.1.36) (Aldehyde dehydrogenase 6) (Retinaldehyde dehydrogenase 3) (RALDH-3) (RalDH3),ALDH1A3 ALDH6,0.569728701,0.597241514,0.558424108,0.607944222,0.652055566,0.623848265,0.623292096,0.580890912,0.587341493,0.537893565,0.573219671,0.582350086,0.569400429,0.578354778,0.576725861,0.536240657,0.606510944,0.617997082,0.562595002,0.542095408,0.605949714,0.550711588,0.535850766,0.556143425,0.587202679,0.620616047,0.574875525,0.54531152,0.524330692,0.567889024
P48637,Glutathione synthetase (GSH synthetase) (GSH-S) (EC 6.3.2.3) (Glutathione synthase),GSS,0.580392077,0.613307191,0.606204441,0.615729675,0.579010242,0.622934399,0.587778255,0.570338968,0.557469253,0.564831792,0.573281791,0.594996231,0.523052076,0.576531464,0.563040678,0.569712936,0.581133442,0.563624615,0.559243219,0.579010242,0.588864299,0.568642914,0.575209658,0.552882414,0.596796863,0.577883218,0.544637041,0.536657452,0.61464978,0.559744188
P48723,Heat shock 70 kDa protein 13 (Microsomal stress-70 protein ATPase core) (Stress-70 protein chaperone microsome-associated 60 kDa protein),HSPA13 STCH,0.586337227,0.650148968,0.625104354,0.595517625,0.594485522,0.634554,0.627959709,0.571052993,0.576266694,0.579499742,0.612936675,0.530617691,0.612166601,0.554294078,0.634761598,0.5516206,0.582531913,0.593883552,0.569742765,0.580398425,0.538183681,0.56539381,0.539263659,0.512573854,0.566109454,0.586603654,0.549543202,0.563608228,0.567362514,0.331829556
P48745,CCN family member 3 (Cellular communication network factor 3) (Insulin-like growth factor-binding protein 9) (IBP-9) (IGF-binding protein 9) (IGFBP-9) (Nephro blastoma-overexpressed gene protein homolog) (Protein NOV homolog) (NovH),CCN3 IGFBP9 NOV NOVH,0.550715986,0.575707474,0.607708578,0.623732435,0.620531497,0.611127238,0.50223594,0.59491719,0.529938266,0.583720296,0.527165967,0.616718549,0.494120585,0.613730354,0.585246587,0.544673632,0.662661774,0.571359953,0.55339328,0.619068929,0.490211306,0.579916143,0.597581872,0.549071624,0.517284862,0.546245476,0.577883218,0.515159173,0.59844554,0.537518858
P49189,"4-trimethylaminobutyraldehyde dehydrogenase (TMABA-DH) (TMABALDH) (EC 1.2.1.47) (Aldehyde dehydrogenase E3 isozyme) (Aldehyde dehydrogenase family 9 member A1) (EC 1.2.1.3) (Gamma-aminobutyraldehyde dehydrogenase) (EC 1.2.1.19) (R-aminobutyraldehyde dehydrogenase) [Cleaved into: 4-trimethylaminobutyraldehyde dehydrogenase, N-terminally processed]",ALDH9A1 ALDH4 ALDH7 ALDH9,0.58459002,0.560960193,0.577355509,0.549208032,0.599799578,0.6255488,0.631679188,0.610625582,0.579452655,0.518269753,0.46598041,0.577883218,0.53366459,0.506913468,0.486350482,0.602856724,0.572995934,0.589955811,0.576008772,0.565055819,0.572146123,0.604205535,0.590867105,0.604213916,0.541431374,0.58205992,0.489343987,0.558145816,0.624476538,0.600700833
P49221,Protein-glutamine gamma-glutamyltransferase 4 (EC 2.3.2.13) (Fibrinoligase) (Prostate transglutaminase) (Prostate-specific transglutaminase) (Transglutaminase P) (TG(P)) (TGP) (TGase P) (Transglutaminase-4) (TGase-4),TGM4,0.412044796,0.23244644,0.614412974,0.54175331,0.57454496,0.603150449,0.704820097,0.217855032,0.551401095,0.536728096,0.600089984,0.611413578,0.598727648,0.559615851,0.598509263,0.102924783,0.683319017,0.090639364,0.577883218,0.638191418,0.574996002,0.602714425,0.58086212,0,0.597837761,0.155669482,0.580081509,0.603011884,0.234426843,0.520847313
P49327,Fatty acid synthase (EC 2.3.1.85) (Type I fatty acid synthase) [Includes: [Acyl-carrier-protein] S-acetyltransferase (EC 2.3.1.38); [Acyl-carrier-protein] S-malonyltransferase (EC 2.3.1.39); 3-oxoacyl-[acyl-carrier-protein] synthase (EC 2.3.1.41); 3-oxoacyl-[acyl-carrier-protein] reductase (EC 1.1.1.100); 3-hydroxyacyl-[acyl-carrier-protein] dehydratase (EC 4.2.1.59); Enoyl-[acyl-carrier-protein] reductase (EC 1.3.1.39); Acyl-[acyl-carrier-protein] hydrolase (EC 3.1.2.14)],FASN FAS,0.635660903,0.577620359,0.603040094,0.585280274,0.585957003,0.610005192,0.58543701,0.559529891,0.572114427,0.540143797,0.604850071,0.597256949,0.608195382,0.574412286,0.569496708,0.570339217,0.593516271,0.578829942,0.582662388,0.548666549,0.544779838,0.558206884,0.569556531,0.561283113,0.553198459,0.600122012,0.565768641,0.533535318,0.587334025,0.578146077
P49368,T-complex protein 1 subunit gamma (TCP-1-gamma) (CCT-gamma) (hTRiC5),CCT3 CCTG TRIC5,0.579553965,0.546153873,0.577553317,0.621536136,0.630537975,0.636517352,0.634204309,0.557823424,0.562694433,0.551132511,0.535513397,0.566565267,0.567830773,0.638425319,0.587294779,0.577883218,0.601119017,0.623076449,0.576877335,0.550565804,0.511385471,0.624516863,0.571402767,0.549430234,0.5895782,0.61211271,0.554826724,0.513471333,0.550216454,0.591028321
P49721,Proteasome subunit beta type-2 (Macropain subunit C7-I) (Multicatalytic endopeptidase complex subunit C7-I) (Proteasome component C7-I),PSMB2,0.594718759,0.574306785,0.61013044,0.62559066,0.610602889,0.576909321,0.577449559,0.564656594,0.586878129,0.597733091,0.626966686,0.571286065,0.573640428,0.602266743,0.657659614,0.540403461,0.578316877,0.612391458,0.586262966,0.544919025,0.543083991,0.549882479,0.566430394,0.523623055,0.508360063,0.641111284,0.585213854,0.549386362,0.5255209,0.546964822
P49747,Cartilage oligomeric matrix protein (COMP) (Thrombospondin-5) (TSP5),COMP,0.57926911,0.589675997,0.567623299,0.6425244,0.640674099,0.548033256,0.597581326,0.489690691,0.570850481,0.567300782,0.622050818,0.629054457,0.57003483,0.735339071,0.706196331,0.585464184,0.65999705,0.602719694,0.528320912,0.603391361,0.570324923,0.570302252,0.488240403,0.658846047,0.477451156,0.55841469,0.472399917,0.53942031,0.572898041,0.661338062
P49773,Adenosine 5'-monophosphoramidase HINT1 (EC 3.9.1.-) (Desumoylating isopeptidase HINT1) (EC 3.4.22.-) (Histidine triad nucleotide-binding protein 1) (Protein kinase C inhibitor 1) (Protein kinase C-interacting protein 1) (PKCI-1),HINT1 HINT PKCI1 PRKCNH1,0.599446196,0.492872835,0.5464817,0.632675529,0.624007823,0.63730709,0.588671469,0.571435956,0.566324396,0.569686799,0.615656908,0.571435956,0.517404592,0.628406063,0.510051678,0.560821119,0.592465831,0.590526749,0.5722091,0.564591087,0.588888278,0.573253649,0.57215998,0.590271357,0.582512788,0.604503741,0.481904449,0.531494842,0.604350904,0.602428416
P49908,Selenoprotein P (SeP),SELENOP SELP SEPP1,0.614480183,0.616237637,0.5941238,0.607525789,0.60992504,0.60757076,0.675818411,0.536227962,0.497486723,0.563909852,0.584169675,0.529098412,0.573992856,0.616794801,0.60446939,0.542023885,0.581094857,0.554184512,0.553317277,0.497009959,0.624243466,0.532832618,0.5300263,0.542663525,0.58024704,0.622041525,0.575519396,0.553276288,0.583793976,0.568195787
P49913,Cathelicidin antimicrobial peptide (18 kDa cationic antimicrobial protein) (CAP-18) (hCAP-18) [Cleaved into: Antibacterial peptide FALL-39 (FALL-39 peptide antibiotic); Antibacterial peptide LL-37; Antibacterial peptide KR-20; Antibacterial peptide LL-23; Antibacterial peptide LL-29; Antibacterial peptide KS-30; Antibacterial peptide RK-31; Antibacterial peptide FF-33],CAMP CAP18 FALL39 HSD26,0.571685539,0.590979782,0.626665038,0.621655783,0.606548697,0.647323027,0.548640744,0.577273946,0.611804548,0.594047465,0.511958732,0.571653512,0.574447466,0.592154101,0.552617647,0.555349123,0.491955484,0.562208264,0.533277935,0.572712581,0.534915908,0.57849249,0.61534468,0.546757171,0.624822204,0.644938462,0.556064517,0.640966123,0.616201295,0.6532303
P50395,Rab GDP dissociation inhibitor beta (Rab GDI beta) (Guanosine diphosphate dissociation inhibitor 2) (GDI-2),GDI2 RABGDIB,0.591915553,0.575617305,0.569878384,0.629318768,0.581546151,0.600545922,0.612160336,0.56452114,0.577883218,0.546097452,0.483799307,0.619599791,0.562745349,0.578673703,0.583239549,0.569542426,0.60761067,0.604518842,0.581968401,0.570529723,0.574579228,0.598643928,0.550976604,0.556692375,0.579669132,0.612209705,0.574268991,0.52451091,0.550224287,0.568686743
P50895,Basal cell adhesion molecule (Auberger B antigen) (B-CAM cell surface glycoprotein) (F8/G253 antigen) (Lutheran antigen) (Lutheran blood group glycoprotein) (CD antigen CD239),BCAM LU MSK19,0.560893222,0.616967054,0.593960177,0.640349715,0.560397624,0.630999804,0.573338613,0.564990887,0.545337747,0.550023077,0.519687764,0.628179961,0.629061136,0.582427823,0.55380184,0.608066608,0.567276761,0.640480564,0.570151947,0.529775639,0.612790352,0.540148111,0.532801918,0.590812508,0.522970596,0.621181343,0.549087389,0.531124097,0.618801175,0.566654325
P50990,T-complex protein 1 subunit theta (TCP-1-theta) (CCT-theta) (Chaperonin containing T-complex polypeptide 1 subunit 8) (Renal carcinoma antigen NY-REN-15),CCT8 C21orf112 CCTQ KIAA0002,0.546342222,0.589351434,0.575814947,0.665939877,0.594105629,0.607657467,0.596796697,0.551515118,0.498638805,0.559012968,0.576576225,0.615180808,0.549555606,0.611469336,0.594878441,0.543633315,0.585307312,0.652259846,0.546066586,0.537490315,0.533052248,0.555935411,0.58815911,0.579190211,0.579841716,0.622963606,0.493255922,0.536806765,0.536972231,0.587421164
P50991,T-complex protein 1 subunit delta (TCP-1-delta) (CCT-delta) (Stimulator of TAR RNA-binding),CCT4 CCTD SRB,0.579666145,0.547648754,0.545025273,0.642026188,0.617132336,0.551913205,0.599941214,0.564929534,0.576100291,0.57238268,0.561559082,0.592540839,0.532132408,0.608307727,0.572554683,0.565888787,0.586302882,0.609147582,0.589908516,0.521335196,0.541277791,0.601675186,0.590302472,0.580226048,0.61141084,0.62007921,0.543140621,0.513834257,0.542213396,0.612607894
P51148,Ras-related protein Rab-5C (EC 3.6.5.2) (L1880) (RAB5L),RAB5C RABL,0.583056179,0.565394882,0.549596097,0.593670518,0.632965188,0.605194492,0.600168643,0.538698791,0.571989141,0.559960687,0.566791773,0.575548354,0.550597057,0.575749892,0.556571228,0.577427779,0.603687021,0.632523025,0.565569423,0.556467601,0.560618996,0.585825573,0.581824111,0.580752264,0.557079611,0.623519443,0.578338658,0.477033926,0.551470294,0.544316184
P51159,Ras-related protein Rab-27A (Rab-27) (EC 3.6.5.2) (GTP-binding protein Ram),RAB27A RAB27,0.619922433,0.561594719,0.614983207,0.5969056,0.618477621,0.621760703,0.577664211,0.561277264,0.468019848,0.535659057,0.567238469,0.588717727,0.563573877,0.559288895,0.604923875,0.558655312,0.592614643,0.602587103,0.571839081,0.554002344,0.607926922,0.595464356,0.5420377,0.594288129,0.548150829,0.610913789,0.578102226,0.520649132,0.633984638,0.400490911
P52209,"6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)",PGD PGDH,0.590414694,0.53466172,0.583481956,0.669430018,0.611990864,0.612389633,0.609218731,0.568048702,0.554912228,0.556552939,0.602646262,0.591300266,0.556470961,0.609690765,0.590004887,0.548777774,0.584445108,0.592903722,0.574120096,0.536723685,0.510802626,0.581646341,0.571099044,0.535069616,0.611483898,0.605271533,0.523591526,0.528518886,0.520794667,0.578354253
P52565,Rho GDP-dissociation inhibitor 1 (Rho GDI 1) (Rho-GDI alpha),ARHGDIA GDIA1,0.63754738,0.574111342,0.605049455,0.601742395,0.64158477,0.67889464,0.611779407,0.571344022,0.621188893,0.568160508,0.560296397,0.573640304,0.575444472,0.559711021,0.577883218,0.573778122,0.613625642,0.607901076,0.539718476,0.516823365,0.590768284,0.588824638,0.539116008,0.477487291,0.628361755,0.611945021,0.570279891,0.558414317,0.636003167,0.550592459
P52788,Spermine synthase (SPMSY) (EC 2.5.1.22) (Spermidine aminopropyltransferase),SMS,0.629994916,0.581008817,0.613098763,0.54622996,0.584338778,0.609399986,0.590920207,0.584787579,0.552320437,0.564562675,0.533238523,0.57475762,0.589649059,0.576170104,0.555991335,0.568008253,0.603504329,0.615519255,0.59240999,0.526135358,0.54927607,0.566927278,0.540900595,0.61429341,0.555195872,0.617316785,0.566729802,0.566639528,0.581314008,0.574401612
