Uniprot_Id,Protein_Name,Gene_Name,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30
P25788,Proteasome subunit alpha type-3 (Macropain subunit C8) (Multicatalytic endopeptidase complex subunit C8) (Proteasome component C8),PSMA3 HC8 PSC8,21149000,23887000,11603000,0,12241000,6171700,2333700,4297700,0,10127000,8149800,6122500,6608900,10106000,8522900,14804000,0,0,0,6066900,13715000,9918500,7838300,16250000,8896400,4507200,7581600,0,0,0
P25789,Proteasome subunit alpha type-4 (Macropain subunit C9) (Multicatalytic endopeptidase complex subunit C9) (Proteasome component C9) (Proteasome subunit L),PSMA4 HC9 PSC9,16280000,18215000,8338600,11245000,13201000,20693000,10575000,8946400,45687000,12745000,23081000,15875000,11198000,27551000,28538000,7689200,16801000,285510016,0,7213500,26909000,13012000,31638000,73890000,36446000,12939000,2356000,10343000,34536000,3573500
P26641,Elongation factor 1-gamma (EF-1-gamma) (eEF-1B gamma),EEF1G EF1G PRO1608,2889900,12142000,0,5157100,9864400,24215000,5847700,23909000,28088000,12505000,33334000,8451500,2991400,18363000,1159800,2820900,3373300,0,3931400,6382000,16202000,22718000,7405400,86920000,40580000,7639800,0,11405000,48496000,2689300
P27348,14-3-3 protein theta (14-3-3 protein T-cell) (14-3-3 protein tau) (Protein HS1),YWHAQ,22882000,40690000,30864000,17927000,16947000,24245000,35073000,13030000,59518000,12625000,29493000,15513000,17001000,36822000,31777000,28108000,8429300,5495800,4446100,33805000,24206000,48830000,16381000,30925000,28749000,26321000,17983000,14092000,29236000,16437000
P27487,Dipeptidyl peptidase 4 (EC 3.4.14.5) (ADABP) (Adenosine deaminase complexing protein 2) (ADCP-2) (Dipeptidyl peptidase IV) (DPP IV) (T-cell activation antigen CD26) (TP103) (CD antigen CD26) [Cleaved into: Dipeptidyl peptidase 4 membrane form (Dipeptidyl peptidase IV membrane form); Dipeptidyl peptidase 4 soluble form (Dipeptidyl peptidase IV soluble form)],DPP4 ADCP2 CD26,118630000,115080000,134250000,93502000,87325000,166820000,43721000,86638000,94594000,89147000,102210000,129170000,118860000,147040000,96695000,130060000,64841000,185620000,118930000,95239000,280400000,84970000,170130000,181870000,156470000,100690000,86606000,59591000,136860000,120940000
P27797,Calreticulin (CRP55) (Calregulin) (Endoplasmic reticulum resident protein 60) (ERp60) (HACBP) (grp60),CALR CRTC,32184000,101910000,37357000,15149000,18455000,27411000,14273000,9632500,390049984,10299000,19869000,9273500,3588100,12155000,7947300,7992900,8981600,4149300,6843800,59425000,199200000,89931000,60417000,189210000,306260000,22441000,80143000,82742000,144120000,22120000
P28066,Proteasome subunit alpha type-5 (Macropain zeta chain) (Multicatalytic endopeptidase complex zeta chain) (Proteasome zeta chain),PSMA5,19313000,12824000,11518000,0,28160000,0,0,13330000,15387000,0,0,0,9824700,4108500,3667100,0,11622000,12472000,27443000,9062500,60028000,14299000,30352000,82254000,35821000,18447000,8158600,5401200,18750000,6526700
P28072,Proteasome subunit beta type-6 (EC 3.4.25.1) (Macropain delta chain) (Multicatalytic endopeptidase complex delta chain) (Proteasome delta chain) (Proteasome subunit Y),PSMB6 LMPY Y,31403000,30396000,25597000,0,27856000,14451000,0,0,0,15824000,19240000,10826000,16315000,21034000,16686000,22877000,16620000,11987000,42262000,3789000,34390000,3391900,41160000,62188000,33679000,21506000,0,15659000,38491000,12422000
P28799,Progranulin (PGRN) (Acrogranin) (Epithelin precursor) (Glycoprotein of 88 Kda) (GP88) (Glycoprotein 88) (Granulin precursor) (PC cell-derived growth factor) (PCDGF) (Proepithelin) (PEPI) [Cleaved into: Paragranulin; Granulin-1 (Granulin G); Granulin-2 (Granulin F); Granulin-3 (Epithelin-2) (Granulin B); Granulin-4 (Epithelin-1) (Granulin A); Granulin-5 (Granulin C); Granulin-6 (Granulin D); Granulin-7 (Granulin E)],GRN,2502000,53577000,8737100,13599000,0,1903900,2290100,2338000,1445100,15982000,6039300,2901200,7778300,5085700,4135300,6643600,0,0,0,4021200,86750000,28997000,10189000,15655000,10600000,15157000,0,12397000,14510000,8495200
P28838,Cytosol aminopeptidase (EC 3.4.11.1) (Cysteinylglycine-S-conjugate dipeptidase) (EC 3.4.13.23) (Leucine aminopeptidase 3) (LAP-3) (Leucyl aminopeptidase) (Peptidase S) (Proline aminopeptidase) (EC 3.4.11.5) (Prolyl aminopeptidase),LAP3 LAPEP PEPS,6658900,10272000,0,1956000,0,13413000,8135200,9463100,27194000,8362200,7338400,9493600,11099000,12299000,10117000,6776100,2662000,0,0,5403700,7753300,7978600,38488000,7737000,9611300,10143000,4105600,7464900,22585000,9916700
P28907,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1 (EC 3.2.2.6) (2'-phospho-ADP-ribosyl cyclase) (2'-phospho-ADP-ribosyl cyclase/2'-phospho-cyclic-ADP-ribose transferase) (EC 2.4.99.20) (2'-phospho-cyclic-ADP-ribose transferase) (ADP-ribosyl cyclase 1) (ADPRC 1) (Cyclic ADP-ribose hydrolase 1) (cADPr hydrolase 1) (T10) (CD antigen CD38),CD38,90335000,176740000,76742000,71751000,48951000,97733000,56017000,117560000,51690000,65977000,65433000,40082000,81095000,74221000,106380000,32264000,49898000,246070000,18638000,10161000,233070000,89299000,148920000,64229000,191240000,70954000,98406000,68488000,81758000,50088000
P29218,Inositol monophosphatase 1 (IMP 1) (IMPase 1) (EC 3.1.3.25) (D-galactose 1-phosphate phosphatase) (EC 3.1.3.94) (Inositol-1(or 4)-monophosphatase 1) (Lithium-sensitive myo-inositol monophosphatase A1),IMPA1 IMPA,26682000,65914000,15124000,13055000,10110000,95616000,2362900,48766000,145670000,34653000,29969000,19744000,7570700,24029000,14590000,9013000,0,0,0,48607000,56978000,87238000,51431000,251420000,168620000,20236000,37285000,16024000,94529000,3360300
P29401,Transketolase (TK) (EC 2.2.1.1),TKT,2684900,8234700,13859000,6958500,7703300,15992000,6709500,3340700,5671200,10322000,6262400,6156300,9814400,4326800,8475200,25284000,3298900,0,0,18818000,9201200,8355500,7959600,188660000,14339000,6589500,0,76507000,18701000,5612800
P29622,Kallistatin (Kallikrein inhibitor) (Peptidase inhibitor 4) (PI-4) (Serpin A4),SERPINA4 KST PI4,13997000,113780000,47670000,11022000,26389000,16805000,11633000,6111400,14529000,0,4954600,4774800,0,3492200,12301000,9434300,25234000,0,9907500,17590000,43876000,28908000,23208000,61591000,10393000,15146000,24105000,10827000,109870000,34252000
P30041,Peroxiredoxin-6 (EC 1.11.1.27) (1-Cys peroxiredoxin) (1-Cys PRX) (24 kDa protein) (Acidic calcium-independent phospholipase A2) (aiPLA2) (EC 3.1.1.4) (Antioxidant protein 2) (Glutathione-dependent peroxiredoxin) (Liver 2D page spot 40) (Lysophosphatidylcholine acyltransferase 5) (LPC acyltransferase 5) (LPCAT-5) (Lyso-PC acyltransferase 5) (EC 2.3.1.23) (Non-selenium glutathione peroxidase) (NSGPx) (Red blood cells page spot 12),PRDX6 AOP2 KIAA0106,90596000,185090000,133500000,81165000,81063000,123810000,62879000,72511000,110520000,65016000,96696000,127530000,113650000,105740000,144770000,115850000,81713000,134610000,78110000,75054000,181170000,151140000,141630000,156370000,166320000,125980000,63364000,80530000,121630000,87239000
P30043,Flavin reductase (NADPH) (FR) (EC 1.5.1.30) (Biliverdin reductase B) (BVR-B) (EC 1.3.1.24) (Biliverdin-IX beta-reductase) (Green heme-binding protein) (GHBP) (NADPH-dependent diaphorase) (NADPH-flavin reductase) (FLR),BLVRB FLR,6692000,16804000,10550000,9027300,8007800,33490000,13122000,0,0,11180000,14308000,15497000,23376000,26073000,17682000,16867000,8511700,0,585290,36591000,18867000,5657500,42372000,5691600,31518000,22294000,6104900,6738800,19905000,9274700
P30044,"Peroxiredoxin-5, mitochondrial (EC 1.11.1.24) (Alu corepressor 1) (Antioxidant enzyme B166) (AOEB166) (Liver tissue 2D-page spot 71B) (PLP) (Peroxiredoxin V) (Prx-V) (Peroxisomal antioxidant enzyme) (TPx type VI) (Thioredoxin peroxidase PMP20) (Thioredoxin-dependent peroxiredoxin 5)",PRDX5 ACR1 SBBI10,19859000,34939000,36988000,18539000,26648000,36019000,36407000,48715000,38361000,10413000,24610000,15725000,19981000,20314000,16779000,15003000,12494000,31672000,11331000,23620000,61369000,84615000,27122000,55989000,55613000,52683000,14148000,36541000,52944000,22671000
P30046,D-dopachrome decarboxylase (EC 4.1.1.84) (D-dopachrome tautomerase) (Phenylpyruvate tautomerase II),DDT,17379000,46093000,36668000,13669000,17487000,33323000,22239000,0,26979000,15580000,23673000,11417000,20694000,14066000,25558000,22298000,0,18780000,0,35666000,66142000,56580000,26503000,43591000,34129000,33813000,10038000,12682000,30996000,14166000
P30085,UMP-CMP kinase (EC 2.7.4.14) (Deoxycytidylate kinase) (CK) (dCMP kinase) (Nucleoside-diphosphate kinase) (EC 2.7.4.6) (Uridine monophosphate/cytidine monophosphate kinase) (UMP/CMP kinase) (UMP/CMPK),CMPK1 CMK CMPK UCK UMK UMPK,6251500,15125000,9255700,6230200,6119600,4910600,0,5183700,3817200,5753700,11503000,12784000,2374600,15239000,9546900,17650000,5569900,0,10033000,6533100,21491000,7906200,12521000,10059000,23025000,8900200,7639800,4856600,10281000,0
P30086,Phosphatidylethanolamine-binding protein 1 (PEBP-1) (HCNPpp) (Neuropolypeptide h3) (Prostatic-binding protein) (Raf kinase inhibitor protein) (RKIP) [Cleaved into: Hippocampal cholinergic neurostimulating peptide (HCNP)],PEBP1 PBP PEBP,136490000,224640000,240530000,117450000,154150000,234200000,167550000,180150000,282270016,138700000,178750000,186660000,200170000,192910000,214740000,224310000,120130000,186370000,58196000,166050000,317270016,276980000,234000000,226380000,309040000,233730000,142790000,144050000,245120000,123500000
P30101,Protein disulfide-isomerase A3 (EC 5.3.4.1) (58 kDa glucose-regulated protein) (58 kDa microsomal protein) (p58) (Disulfide isomerase ER-60) (Endoplasmic reticulum resident protein 57) (ER protein 57) (ERp57) (Endoplasmic reticulum resident protein 60) (ER protein 60) (ERp60),PDIA3 ERP57 ERP60 GRP58,41416000,111440000,45527000,27529000,43507000,38343000,24269000,50162000,287009984,45957000,45219000,21508000,12687000,24102000,23247000,22904000,10740000,6720500,50488000,67218000,109990000,73093000,43765000,120010000,203910000,33880000,59767000,65873000,146250000,29619000
P30153,Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform (Medium tumor antigen-associated 61 kDa protein) (PP2A subunit A isoform PR65-alpha) (PP2A subunit A isoform R1-alpha),PPP2R1A,15612000,44833000,35412000,18023000,24530000,0,30723000,14692000,15087000,10624000,0,19849000,14748000,38396000,17213000,23545000,0,0,0,26461000,50246000,34410000,25449000,69596000,40966000,57619000,38149000,26269000,61344000,46727000
P30711,Glutathione S-transferase theta-1 (EC 2.5.1.18) (GST class-theta-1) (Glutathione transferase T1-1),GSTT1,9183600,145760000,4625400,2456500,0,15267000,0,9400900,18370000,3137600,5342400,10378000,14125000,4071200,13448000,15512000,0,11585000,0,3033700,0,2149600,17768000,2320100,25085000,36688000,0,11383000,0,0
P31025,Lipocalin-1 (Tear lipocalin) (Tlc) (Tear prealbumin) (TP) (von Ebner gland protein) (VEG protein),LCN1 VEGP,0,57090000,197100000,21937000,3250400,0,7538500,111390000,875820,1808600,34781000,0,44430000,120650000,1971100,24774000,0,0,0,10645000,42121000,52558000,0,344160000,4755400,3174000,82640000,0,0,124910000
P31946,"14-3-3 protein beta/alpha (Protein 1054) (Protein kinase C inhibitor protein 1) (KCIP-1) [Cleaved into: 14-3-3 protein beta/alpha, N-terminally processed]",YWHAB,22655000,29083000,36235000,11277000,9685300,0,3735900,12214000,8634400,15287000,10613000,9657600,9642800,13319000,15644000,11706000,0,0,0,7738000,19979000,14761000,11691000,14422000,24129000,8517400,14273000,22238000,18700000,12053000
P31947,14-3-3 protein sigma (Epithelial cell marker protein 1) (Stratifin),SFN HME1,52318000,56391000,143050000,24790000,31373000,22404000,29873000,23617000,28225000,31972000,50170000,40082000,60369000,30580000,47662000,49920000,32075000,54164000,50250000,0,61663000,11941000,19969000,34846000,70010000,67221000,28347000,38049000,84191000,38002000
P31949,"Protein S100-A11 (Calgizzarin) (Metastatic lymph node gene 70 protein) (MLN 70) (Protein S100-C) (S100 calcium-binding protein A11) [Cleaved into: Protein S100-A11, N-terminally processed]",S100A11 MLN70 S100C,56035000,93473000,114420000,27114000,20467000,84154000,38377000,40000000,64279000,45191000,28372000,34191000,39184000,60754000,64827000,55576000,14637000,21635000,20869000,93529000,93829000,73936000,78350000,133460000,62888000,56655000,29688000,71612000,43448000,35276000
P32119,Peroxiredoxin-2 (EC 1.11.1.24) (Natural killer cell-enhancing factor B) (NKEF-B) (PRP) (Thiol-specific antioxidant protein) (TSA) (Thioredoxin peroxidase 1) (Thioredoxin-dependent peroxide reductase 1) (Thioredoxin-dependent peroxiredoxin 2),PRDX2 NKEFB TDPX1,197500000,134140000,228620000,127740000,166220000,252140000,123460000,185460000,111150000,70322000,123940000,108950000,115900000,108230000,129310000,133610000,66498000,122170000,168360000,117370000,191400000,233180000,244590000,106790000,156100000,212970000,258430000,91128000,178700000,147730000
P34059,N-acetylgalactosamine-6-sulfatase (EC 3.1.6.4) (Chondroitinsulfatase) (Chondroitinase) (Galactose-6-sulfate sulfatase) (GalN6S) (N-acetylgalactosamine-6-sulfate sulfatase) (GalNAc6S sulfatase),GALNS,9105100,27389000,14593000,7573700,11290000,32176000,19900000,0,0,14183000,5465800,6021900,8303200,5583100,6402200,12015000,3167300,12032000,6726800,0,54337000,6531800,14010000,27400000,10738000,23273000,18530000,22000000,24028000,10703000
P34096,Ribonuclease 4 (RNase 4) (EC 3.1.27.-),RNASE4 RNS4,89387000,121340000,74784000,68150000,48825000,136410000,67649000,83128000,77362000,32065000,61272000,51204000,68600000,92956000,59370000,46441000,49806000,113730000,4869900,71278000,152220000,103910000,174440000,113040000,105210000,89609000,64644000,40442000,87367000,48201000
P34913,Bifunctional epoxide hydrolase 2 [Includes: Cytosolic epoxide hydrolase 2 (CEH) (EC 3.3.2.10) (Epoxide hydratase) (Soluble epoxide hydrolase) (SEH); Lipid-phosphate phosphatase (EC 3.1.3.76)],EPHX2,8699200,19208000,21861000,0,0,0,13851000,45214000,0,6503500,19926000,28245000,15818000,29108000,26269000,35136000,0,20758000,0,30674000,136670000,27422000,27305000,8044600,24539000,40319000,13424000,19194000,18907000,15842000
P35080,Profilin-2 (Profilin II),PFN2,15899000,18257000,28326000,8535700,0,5255900,0,4858900,8275200,10747000,11160000,9884800,7849200,10798000,11076000,12680000,8984100,13741000,14257000,3966300,24607000,16452000,20905000,14864000,20341000,16831000,12776000,12009000,15905000,8366500
P35237,Serpin B6 (Cytoplasmic antiproteinase) (CAP) (Peptidase inhibitor 6) (PI-6) (Placental thrombin inhibitor),SERPINB6 PI6 PTI,16772000,22424000,21041000,17856000,43146000,35945000,13936000,0,86035000,17634000,40048000,26265000,36509000,37622000,20783000,21383000,15074000,0,0,46501000,46615000,26596000,26657000,46667000,58556000,23643000,20121000,25344000,27293000,12623000
P35475,Alpha-L-iduronidase (EC 3.2.1.76),IDUA,15813000,32368000,18195000,9064800,12119000,0,0,0,0,45527000,23691000,10782000,0,31308000,5727700,347129984,30054000,0,0,36592000,0,21516000,15219000,13309000,8842300,19817000,59719000,8964300,0,17943000
P35579,"Myosin-9 (Cellular myosin heavy chain, type A) (Myosin heavy chain 9) (Myosin heavy chain, non-muscle IIa) (Non-muscle myosin heavy chain A) (NMMHC-A) (Non-muscle myosin heavy chain IIa) (NMMHC II-a) (NMMHC-IIA)",MYH9,13095000,24071000,30209000,13211000,20925000,34511000,26036000,42774000,30476000,30441000,19568000,9904400,6696500,19051000,12664000,8825200,8212600,0,0,14793000,50506000,32130000,36461000,55877000,26209000,33259000,31429000,115370000,31913000,31054000
P36873,Serine/threonine-protein phosphatase PP1-gamma catalytic subunit (PP-1G) (EC 3.1.3.16) (Protein phosphatase 1C catalytic subunit),PPP1CC,5430100,7877500,6911700,9107900,0,10858000,8430300,0,3494500,0,9398700,0,0,0,6645300,5296800,0,3354100,0,7399900,24282000,6961500,7814400,50345000,17799000,19670000,9122300,11293000,18813000,5692400
P39060,Collagen alpha-1(XVIII) chain [Cleaved into: Endostatin; Non-collagenous domain 1 (NC1)],COL18A1,61753000,53074000,16940000,43158000,45283000,93013000,24263000,111740000,110490000,95522000,29928000,48256000,34287000,25897000,32101000,47701000,18518000,32379000,92669000,97688000,235780000,87979000,180540000,165900000,136070000,34073000,126280000,32385000,120490000,40612000
P40189,Interleukin-6 receptor subunit beta (IL-6 receptor subunit beta) (IL-6R subunit beta) (IL-6R-beta) (IL-6RB) (CDw130) (Interleukin-6 signal transducer) (Membrane glycoprotein 130) (gp130) (Oncostatin-M receptor subunit alpha) (CD antigen CD130),IL6ST,18973000,12368000,11875000,0,0,23935000,19785000,19970000,6507100,26476000,15239000,20988000,21071000,18044000,0,10062000,0,26628000,0,20056000,43534000,15324000,30837000,24978000,14563000,19237000,12397000,10642000,21908000,12054000
P40227,T-complex protein 1 subunit zeta (TCP-1-zeta) (Acute morphine dependence-related protein 2) (CCT-zeta-1) (HTR3) (Tcp20),CCT6A CCT6 CCTZ,4351100,4569800,6567100,0,4742300,0,8817800,7321100,8821000,0,6690000,3299900,0,4218900,5350200,3766600,0,0,0,12842000,4983400,4358700,3105200,26316000,12875000,7834600,3021900,6515900,15465000,4428100
P40925,"Malate dehydrogenase, cytoplasmic (EC 1.1.1.37) (Aromatic alpha-keto acid reductase) (KAR) (EC 1.1.1.96) (Cytosolic malate dehydrogenase)",MDH1 MDHA,89622000,83597000,63978000,60129000,65210000,144300000,65562000,50353000,39058000,39891000,66783000,54564000,75526000,77810000,67366000,70329000,38662000,41285000,108490000,48965000,89439000,36782000,84094000,52090000,107380000,61343000,41977000,72933000,99090000,52420000
P40926,"Malate dehydrogenase, mitochondrial (EC 1.1.1.37)",MDH2,28250000,22110000,5988300,5712200,17713000,14886000,10719000,47533000,220030000,0,0,0,0,0,0,0,5285000,0,0,45960000,25236000,29895000,13796000,56135000,61008000,10297000,16920000,9261200,68321000,5125400
P41222,Prostaglandin-H2 D-isomerase (EC 5.3.99.2) (Beta-trace protein) (Cerebrin-28) (Glutathione-independent PGD synthase) (Lipocalin-type prostaglandin-D synthase) (L-PGDS) (Prostaglandin-D2 synthase) (PGD2 synthase) (PGDS) (PGDS2),PTGDS PDS,186720000,598990016,123150000,200750000,249610000,2046700032,271030016,562870016,1077799936,225220000,456000000,105360000,93893000,203720000,68967000,752579968,119830000,134040000,263180000,944409984,935150016,613820032,329640000,935180032,1090700032,117820000,789160000,208260000,468840000,195410000
P41271,Neuroblastoma suppressor of tumorigenicity 1 (DAN domain family member 1) (Protein N03) (Zinc finger protein DAN),NBL1 DAN DAND1,139480000,226300000,50459000,135820000,72743000,16080000,354630,3857700,9337500,61165000,61842000,89047000,126390000,87261000,108510000,244080000,43799000,314529984,56700000,1413500,13238000,0,124550000,111790000,167900000,252750000,0,36607000,235220000,41231000
P42702,Leukemia inhibitory factor receptor (LIF receptor) (LIF-R) (CD antigen CD118),LIFR,29056000,19682000,0,25678000,12325000,7328000,0,11028000,41402000,0,25009000,25007000,33646000,12224000,22610000,34925000,10112000,46004000,17680000,18063000,159440000,28824000,15954000,26171000,107310000,80746000,74711000,7532000,104400000,35829000
P42785,Lysosomal Pro-X carboxypeptidase (EC 3.4.16.2) (Angiotensinase C) (Lysosomal carboxypeptidase C) (Proline carboxypeptidase) (Prolylcarboxypeptidase) (PRCP),PRCP PCP,15914000,31006000,35880000,20213000,38727000,15627000,5703600,6117700,19800000,18994000,22313000,15042000,10040000,30556000,11719000,4987900,27777000,8696000,0,73985000,73615000,114880000,69509000,48118000,86391000,24665000,51413000,16993000,36189000,23081000
P43251,Biotinidase (Biotinase) (EC 3.5.1.12),BTD,71718000,65544000,37426000,46265000,31384000,88733000,5590100,55279000,110940000,43713000,25801000,28968000,54744000,48641000,30445000,67014000,14396000,34414000,16047000,50231000,134860000,70473000,75939000,37671000,98866000,77361000,40124000,25077000,88836000,67689000
P43490,Nicotinamide phosphoribosyltransferase (NAmPRTase) (Nampt) (EC 2.4.2.12) (Pre-B-cell colony-enhancing factor 1) (Pre-B cell-enhancing factor) (Visfatin),NAMPT PBEF PBEF1,13221000,19317000,18405000,0,0,29017000,0,25846000,21455000,0,23417000,15533000,20728000,30768000,0,0,0,34536000,0,16428000,56883000,31456000,52128000,28741000,21960000,30627000,21400000,41687000,32504000,0
P45877,Peptidyl-prolyl cis-trans isomerase C (PPIase C) (EC 5.2.1.8) (Cyclophilin C) (Rotamase C),PPIC CYPC,4839600,23488000,9008900,8924200,24456000,0,0,0,0,0,7408300,10316000,8211800,7967600,4220000,2359100,0,0,0,0,19308000,16704000,10452000,12667000,7810300,3853900,18840000,10723000,13712000,13213000
P47895,Aldehyde dehydrogenase family 1 member A3 (EC 1.2.1.36) (Aldehyde dehydrogenase 6) (Retinaldehyde dehydrogenase 3) (RALDH-3) (RalDH3),ALDH1A3 ALDH6,4069400,14972000,12468000,8289100,9186400,0,0,0,0,4178000,6193000,4467300,12357000,5124700,4044200,5588000,0,3366000,0,0,16435000,16290000,5794800,12756000,25761000,6938500,0,9166100,15610000,7531500
P48637,Glutathione synthetase (GSH synthetase) (GSH-S) (EC 6.3.2.3) (Glutathione synthase),GSS,15262000,13851000,18308000,15415000,12557000,0,7256400,0,0,14120000,12917000,17699000,20708000,15004000,16659000,11672000,0,31230000,0,0,35637000,0,27298000,31772000,17699000,18093000,30569000,23498000,17384000,10235000
P48723,Heat shock 70 kDa protein 13 (Microsomal stress-70 protein ATPase core) (Stress-70 protein chaperone microsome-associated 60 kDa protein),HSPA13 STCH,37041000,72634000,60616000,50484000,54857000,26506000,97198000,98398000,38653000,57757000,49441000,58590000,29902000,46131000,30421000,19883000,44837000,47601000,1116200,139320000,138860000,125010000,119450000,74550000,73334000,64405000,178030000,46660000,64679000,35835000
P48745,CCN family member 3 (Cellular communication network factor 3) (Insulin-like growth factor-binding protein 9) (IBP-9) (IGF-binding protein 9) (IGFBP-9) (Nephro blastoma-overexpressed gene protein homolog) (Protein NOV homolog) (NovH),CCN3 IGFBP9 NOV NOVH,13170000,20149000,86309000,29327000,10414000,41508000,5885200,9964000,39578000,24535000,15133000,43092000,5529800,23092000,30599000,14126000,8229000,31023000,11751000,25139000,37970000,6697600,35957000,46416000,44108000,14501000,0,8512500,13504000,22356000
P49189,"4-trimethylaminobutyraldehyde dehydrogenase (TMABA-DH) (TMABALDH) (EC 1.2.1.47) (Aldehyde dehydrogenase E3 isozyme) (Aldehyde dehydrogenase family 9 member A1) (EC 1.2.1.3) (Gamma-aminobutyraldehyde dehydrogenase) (EC 1.2.1.19) (R-aminobutyraldehyde dehydrogenase) [Cleaved into: 4-trimethylaminobutyraldehyde dehydrogenase, N-terminally processed]",ALDH9A1 ALDH4 ALDH7 ALDH9,43916000,35756000,27289000,49703000,30246000,29499000,14582000,4959600,9521400,11410000,28631000,24046000,26922000,44870000,36279000,44876000,21539000,61977000,42433000,6861300,63045000,69514000,29252000,18680000,41828000,32826000,0,16503000,31529000,7196500
P49221,Protein-glutamine gamma-glutamyltransferase 4 (EC 2.3.2.13) (Fibrinoligase) (Prostate transglutaminase) (Prostate-specific transglutaminase) (Transglutaminase P) (TG(P)) (TGP) (TGase P) (Transglutaminase-4) (TGase-4),TGM4,238040,195720,2471399936,1485800,302049984,785889984,642060032,656150016,344289984,0,460609984,1204099968,439900000,684169984,483000000,46176,687420032,1934800,185630000,639830016,688940032,3481200128,824360000,259010000,436750016,32790000,1874700,633020032,551620,477030016
P49327,Fatty acid synthase (EC 2.3.1.85) (Type I fatty acid synthase) [Includes: [Acyl-carrier-protein] S-acetyltransferase (EC 2.3.1.38); [Acyl-carrier-protein] S-malonyltransferase (EC 2.3.1.39); 3-oxoacyl-[acyl-carrier-protein] synthase (EC 2.3.1.41); 3-oxoacyl-[acyl-carrier-protein] reductase (EC 1.1.1.100); 3-hydroxyacyl-[acyl-carrier-protein] dehydratase (EC 4.2.1.59); Enoyl-[acyl-carrier-protein] reductase (EC 1.3.1.39); Acyl-[acyl-carrier-protein] hydrolase (EC 3.1.2.14)],FASN FAS,71244000,81565000,103070000,59972000,73288000,109400000,130230000,123470000,76021000,44035000,86701000,50440000,47411000,58721000,70361000,61671000,39634000,93401000,80681000,70294000,134040000,90620000,119960000,90394000,91374000,201730000,80008000,54217000,114510000,66240000
P49368,T-complex protein 1 subunit gamma (TCP-1-gamma) (CCT-gamma) (hTRiC5),CCT3 CCTG TRIC5,11824000,24294000,17122000,0,0,9872900,10074000,6019600,31025000,7720600,11636000,7651200,4098300,24858000,10664000,7514000,4236800,0,14579000,13737000,30096000,29007000,11762000,23705000,27361000,12143000,7131800,14246000,20400000,8188700
P49721,Proteasome subunit beta type-2 (Macropain subunit C7-I) (Multicatalytic endopeptidase complex subunit C7-I) (Proteasome component C7-I),PSMB2,6013300,18935000,11002000,8850000,12610000,9836000,10212000,23885000,16114000,14991000,12487000,6461900,6275700,6993700,9103700,4602500,0,4743800,0,38951000,10758000,10851000,18265000,23367000,18403000,14288000,10321000,3608900,29923000,12280000
P49747,Cartilage oligomeric matrix protein (COMP) (Thrombospondin-5) (TSP5),COMP,6947200,9145700,22781000,1510300,0,13914000,5433000,0,75672000,5201400,2795000,9244100,0,5456200,1475800,22367000,0,0,23273000,47563000,3826400,0,5228200,17245000,16744000,0,0,1242700,4514700,1146600
P49773,Adenosine 5'-monophosphoramidase HINT1 (EC 3.9.1.-) (Desumoylating isopeptidase HINT1) (EC 3.4.22.-) (Histidine triad nucleotide-binding protein 1) (Protein kinase C inhibitor 1) (Protein kinase C-interacting protein 1) (PKCI-1),HINT1 HINT PKCI1 PRKCNH1,21321000,34227000,35301000,25250000,23275000,25250000,10675000,51082000,62588000,24556000,25563000,22641000,33345000,25992000,25543000,34088000,13362000,42661000,41374000,9494800,72125000,33230000,16966000,66994000,58352000,39454000,7221200,30124000,42765000,6063300
P49908,Selenoprotein P (SeP),SELENOP SELP SEPP1,12787000,15521000,0,11659000,6288900,10407000,21281000,0,42090000,0,15308000,6241300,47394000,11045000,10562000,12918000,15298000,24878000,0,34585000,36337000,107800000,29329000,36311000,37726000,40566000,41718000,23511000,45760000,21805000
P49913,Cathelicidin antimicrobial peptide (18 kDa cationic antimicrobial protein) (CAP-18) (hCAP-18) [Cleaved into: Antibacterial peptide FALL-39 (FALL-39 peptide antibiotic); Antibacterial peptide LL-37; Antibacterial peptide KR-20; Antibacterial peptide LL-23; Antibacterial peptide LL-29; Antibacterial peptide KS-30; Antibacterial peptide RK-31; Antibacterial peptide FF-33],CAMP CAP18 FALL39 HSD26,90633000,101100000,33007000,128530000,222820000,117520000,122870000,45397000,162920000,167910000,63761000,119520000,65447000,131050000,235750000,79037000,354609984,238990000,431140000,86773000,392409984,81445000,282350016,260690000,204920000,117580000,159900000,274180000,377780000,91672000
P50395,Rab GDP dissociation inhibitor beta (Rab GDI beta) (Guanosine diphosphate dissociation inhibitor 2) (GDI-2),GDI2 RABGDIB,40616000,70914000,74495000,37493000,46389000,90176000,36447000,10360000,46977000,27955000,49509000,41260000,44010000,64577000,30215000,33096000,19819000,29855000,0,50522000,66564000,80096000,40834000,105280000,49177000,58012000,44744000,47728000,80159000,43793000
